,res,temp6t410,press6t4,dew6t4,prcp6t4,wind6t4,skycover,ozone,co,pm25
300,0.0,,,,0.0241,3.4,0.8208333,0.049417,1.529167,12.5
301,0.0,0.0707,29.743,69.6,0.030100001,1.1,0.825,0.019583,0.870833,12.0375
302,0.0,0.0395,30.012,25.5,0.0,5.7,0.975,0.021083,1.208333,17.8
303,0.0,0.0348,29.71,23.9,0.00040000002,6.4,0.8695652,0.018,1.120833,8.295833
304,0.0,0.077,29.755,67.8,0.0,2.6,0.67391306,0.05425,2.604167,12.422222
305,0.0,0.0482,30.051,44.8,0.0,1.6,0.25416666,0.018292,1.2375,30.8625
306,0.0,,,,,,0.78333336,0.048625,1.559091,5.1625
307,0.0,0.0568,29.883,52.6,0.0041,3.4,1.0,0.022278,0.791667,14.041667
308,0.0,0.032,30.034,14.6,0.0,3.5,0.36666667,0.027235,,6.029167
309,0.0,0.0419,28.915,31.4,0.0,10.1,0.76666665,0.004917,0.683333,13.6
310,0.0,0.0337,29.875,31.0,0.0,1.0,0.1590909,0.023643,0.979167,8.433333
311,0.0,0.060200002,29.524,57.8,0.0019999999,3.0,0.7416667,0.020333,1.129167,13.0
312,0.0,0.0556,29.639,52.2,0.0011999999,1.5,0.425,0.008583,0.8125,7.1
313,0.0,0.03254,29.841,18.13,0.0,8.0,0.53333336,0.024917,1.417391,24.458332
314,0.0,0.028,29.929,17.4,0.0019999999,4.4,0.87916666,0.003458,1.066667,20.5
315,0.0,0.0645,29.703,57.5,0.0,1.9,0.59583336,0.0305,0.958333,11.5
316,0.0,0.06519999,29.604,53.6,0.0,4.0,0.36956522,0.02525,,7.1
317,0.0,0.0186,29.658,5.1,0.0,10.6,0.09583333,0.017458,0.420833,4.733333
318,0.0,0.038900003,30.052,25.7,0.0,3.8,0.2125,0.033042,,16.1
319,0.0,0.0607,29.7,54.5,0.0271,6.2,0.35,0.023292,,4.95
320,0.0,0.064,29.7,56.8,0.0,1.0,0.44583333,0.060625,1.441667,12.275
321,1.0,0.0628,30.023,47.2,0.0,4.0,0.42083332,0.027208,,5.2
322,0.0,0.0717,29.729,70.7,0.0401,4.7,0.8333333,0.019125,0.583333,12.7
323,0.0,0.0415,30.033,28.9,0.0,9.5,1.0,0.030833,,14.3
324,0.0,0.0474,29.753,42.4,0.000100000005,3.8,0.9125,0.027889,1.691667,11.4
325,0.0,0.0679,29.804,60.5,0.0,2.2,0.5541667,0.041833,0.966667,30.7
326,0.0,0.0612,29.655,55.5,0.0011999999,2.4,0.44166666,0.041375,1.575,28.7
327,0.0,0.0317,29.997,30.9,0.0,0.0,0.93043476,0.011083,3.120833,33.1
328,0.0,0.073800005,29.82,71.4,0.038000003,2.3,0.71666664,0.042125,0.520833,34.75
329,0.0,0.0185,30.148,10.0,0.0,0.3,0.8208333,0.001542,1.466667,33.7
330,1.0,0.0521,30.142,44.3,0.0,3.2,0.6375,0.04875,1.395833,7.658333
331,0.0,,,,0.0014,1.3,0.8541667,0.018333,1.383333,23.8
332,0.0,,,,,,0.4875,0.021375,1.383333,17.7
333,0.0,,,,,,0.4875,0.021375,1.383333,17.7
334,0.0,0.0472,29.516,22.7,0.00020000001,2.8,0.54583335,0.026042,0.8125,10.441667
335,0.0,0.0506,29.954,50.6,0.0101,4.4,1.0,0.00125,1.7625,25.8
336,0.0,0.026700001,30.053,13.2,0.0,6.1,0.6958333,0.024208,0.833333,9.7
337,0.0,0.0677,29.625,52.6,0.0,6.3,0.42916667,0.041958,1.091667,16.6
338,0.0,0.042,29.659,25.4,0.0,10.8,0.275,0.031542,0.5375,6.2
339,0.0,,29.973,,0.0,2.1,0.3,0.009,,15.7
340,0.0,0.0542,29.593,41.8,0.0,5.0,0.675,0.014125,0.929167,1.4
341,0.0,0.0688,29.939,63.3,0.0009999999,0.4,0.5,0.018625,1.581818,45.0
342,0.0,0.0359,30.159,34.1,0.0050999997,5.8,1.0,0.003792,1.8125,5.345833
343,0.0,0.0509,29.996,50.1,0.0009999999,5.5,1.0,0.0065,1.195833,2.2
344,0.0,0.0414,29.376,26.3,0.0,13.7,0.575,0.044833,,7.2
345,0.0,0.042099997,30.127,29.8,0.0,1.3,0.70434785,0.049542,,19.1
346,0.0,0.0619,29.795,53.4,0.0011,2.0,0.65833336,0.030056,0.225,4.0
347,0.0,0.0723,29.804,65.3,0.0,1.2,0.4625,0.039542,0.8625,26.6
348,0.0,0.058599997,29.448,50.6,0.0009999999,3.5,0.55833334,0.025,1.020833,9.911111
349,0.0,0.0458,29.375,37.5,0.0014,13.5,0.5625,0.0215,2.183333,15.941667
350,0.0,0.0544,29.821,52.8,0.0133,3.3,1.0,0.04775,0.452174,15.6
351,0.0,0.0271,,21.0,0.0,1.0,0.7916667,0.0175,,13.976471
352,0.0,0.0493,29.763,34.1,0.0,6.8,0.9125,0.025583,1.083333,3.5
353,0.0,0.0363,29.83,25.1,0.0,3.3,0.22916667,0.009292,1.208333,10.6
354,0.0,0.0447,30.011,39.3,0.0,1.7,0.39166668,0.025208,,5.1
355,0.0,0.042099997,29.841,33.7,0.0,1.7,0.2375,0.010167,1.195833,10.633333
356,0.0,0.0553,29.789,52.7,0.0,2.5,0.87083334,0.020375,1.5125,19.445833
357,0.0,0.0363,30.144,30.9,0.0,0.0,0.35,0.0225,,30.158333
358,1.0,0.022799999,30.204,9.5,0.0,3.3,0.041666668,0.016333,1.066667,13.4
359,0.0,0.0468,30.244,43.0,0.0,0.8,0.825,0.006417,1.733333,22.191668
360,0.0,0.0637,29.806,52.4,0.0,0.8,0.84583336,0.009125,1.320833,11.3
361,0.0,0.0286,30.032,18.5,0.0,4.5,0.43333334,0.014583,1.2125,16.5
362,0.0,0.0612,29.574,55.2,0.0,6.9,0.85833335,0.018458,0.979167,15.3
363,0.0,0.023,29.855,12.8,0.0,3.5,0.37083334,0.00775,1.245833,22.0
364,0.0,0.042400002,29.879,35.4,0.0,2.4,0.8333333,0.045208,1.016667,18.8
365,0.0,0.065400004,29.919,57.5,0.0009999999,0.0,0.008333334,0.027292,1.379167,17.3
366,0.0,0.018,29.963,-1.7,0.0,11.1,0.35833332,0.013792,0.6875,9.0
367,1.0,0.049099997,29.763,49.1,0.0641,1.8,1.0,0.007958,1.916667,12.3
368,0.0,0.063200004,29.745,58.8,0.0,2.1,0.59130436,0.033042,,24.9
369,0.0,0.069,29.812,63.1,0.0,0.8,0.34166667,0.032824,,23.5
370,0.0,0.0645,29.703,57.5,0.0,1.9,0.59583336,0.0305,0.958333,11.5
371,0.0,,,,0.0,13.3,0.2,0.026292,1.475,9.083333
372,0.0,0.0345,30.111,29.4,0.0,0.3,0.7083333,0.010417,0.7,3.7
373,0.0,0.032599997,30.082,27.6,0.0,0.7,0.40833333,0.010292,0.9,4.4125
374,1.0,0.0542,29.726,50.8,0.000100000005,1.8,0.95416665,0.005292,1.445833,10.1
375,0.0,0.0563,29.821,52.3,0.0009999999,0.9,0.09583333,0.025833,,20.6
376,0.0,0.0747,29.659,70.2,0.00020000001,6.5,0.925,0.013833,0.829167,8.9
377,0.0,0.0249,29.819,20.2,0.0,1.1,0.30416667,0.011833,1.591667,40.1
378,0.0,0.0091,29.983,-7.6,0.0,7.7,0.4875,0.01175,0.666667,8.2
379,0.0,0.0384,29.636,34.8,0.155,16.8,1.0,0.028875,,12.6
380,0.0,0.0337,29.989,27.6,0.0,3.7,0.43333334,0.006625,1.209091,29.0
381,0.0,0.0488,29.895,42.1,0.0009999999,4.6,0.71666664,0.010167,1.1,7.7
382,0.0,0.0352,29.969,29.8,0.0009999999,2.5,0.6347826,0.007542,1.458333,8.8
383,0.0,0.0556,29.639,52.2,0.0011999999,1.5,0.425,0.008583,0.8125,7.1
384,0.0,0.070300005,29.693,56.8,0.000100000005,4.9,0.4,0.033875,1.55,12.5
385,0.0,0.055,29.938,37.0,0.0,5.8,0.35833332,0.034625,1.295833,17.9
386,0.0,0.0506,30.058,46.1,0.0,1.8,0.5125,0.015,0.51,7.4
387,1.0,0.0712,29.87,65.4,0.0,2.5,0.74583334,0.041958,1.241667,21.4
388,1.0,0.035099998,30.366,21.6,0.0,2.7,0.5608696,0.031708,1.541667,5.0
389,0.0,0.0576,29.737,39.2,0.0,6.5,0.016666668,0.019708,0.828571,6.9
390,1.0,0.0577,29.692,51.3,0.0075,3.4,0.94166666,0.038111,1.45,8.4
391,0.0,0.0126,29.681,-6.3,0.0,10.0,0.26666668,0.010792,0.579167,6.0
392,0.0,0.0484,30.111,45.8,0.0,4.6,0.9916667,0.014222,0.795833,5.3
393,0.0,0.056900002,29.86,40.9,0.0,4.7,0.5541667,0.036458,0.954167,9.291667
394,0.0,0.0568,29.889,55.4,0.0009999999,1.4,0.94166666,0.001,1.9125,16.1
395,1.0,0.02248,29.868,5.46,0.0,1.4,0.89166665,0.011542,1.945833,16.15
396,0.0,0.0411,29.721,35.2,0.0,2.1,0.84583336,0.005208,1.5375,21.9
397,0.0,0.0626,29.656,60.9,0.0011,4.9,0.9916667,0.009083,1.020833,10.1
398,0.0,0.026,29.4,13.8,0.0,8.3,0.7875,0.021167,1.516667,6.1
399,0.0,,,,,,0.26666668,0.029375,0.845833,8.9
400,0.0,0.0411,29.721,35.2,0.0,2.1,0.84583336,0.005208,1.5375,21.9
401,0.0,0.0135,29.506,-1.9,0.0,5.6,0.5541667,0.016167,0.725,8.55
402,0.0,0.0578,30.041,49.7,0.0,2.0,0.64166665,0.030056,0.695833,3.6
403,0.0,0.0731,29.741,71.7,0.011100001,1.7,0.84166664,0.019,0.8,15.2375
404,1.0,0.0637,29.806,52.4,0.0,0.8,0.84583336,0.009125,1.320833,11.3
405,0.0,0.0616,29.649,48.4,0.0,2.1,0.2625,0.043583,,12.495
406,0.0,0.0625,29.343,54.4,0.0009999999,5.2,0.7708333,0.045708,1.613043,12.695833
407,1.0,0.0665,29.883,58.0,0.0,1.5,0.425,0.02125,0.879167,9.3
408,0.0,0.063599996,30.087,56.3,0.0041,1.0,0.575,0.026208,0.983333,19.5
409,0.0,0.0653,29.977,51.3,0.0,1.7,0.51666665,0.052833,,8.616667
410,0.0,0.03959,29.504,37.61,0.067999996,3.4,0.94166666,0.018792,1.8875,10.016667
411,0.0,0.03181,29.872,25.45,0.0,1.7,0.5541667,0.015875,2.15,14.445833
412,0.0,,,,,,0.6666667,0.020375,1.704167,6.9
413,0.0,0.0707,29.743,69.6,0.030100001,1.1,0.825,0.019583,0.870833,12.0375
414,0.0,0.043,29.895,29.4,0.0,4.2,0.70416665,0.019786,0.670833,7.8
415,0.0,0.0701,29.883,66.6,0.0071,3.1,0.9583333,0.029792,0.666667,9.85
416,0.0,0.0645,29.969,57.8,0.0,3.0,0.7583333,0.019375,0.991667,5.7
417,0.0,,,,,,0.64166665,0.008625,0.9375,7.479167
418,0.0,0.0628,29.36,53.5,0.0,3.2,0.6791667,0.017792,1.121739,29.5
419,0.0,,,,0.0182,6.0,0.9916667,0.018042,1.25,2.654167
420,0.0,0.0577,29.875,56.7,0.003,1.3,0.90416664,0.037958,1.727273,10.991667
421,0.0,0.0352,29.84,27.5,0.0,1.8,0.74347824,0.009417,1.079167,17.92381
422,0.0,0.0374,29.737,24.7,0.0,2.0,0.7,0.024792,,13.2
423,0.0,,,,,,0.4,0.043875,1.733333,26.0
424,0.0,0.0063,30.038,-10.6,0.0,4.2,0.5285714,0.015667,1.25,9.091667
425,0.0,0.0396,29.723,34.9,0.0,0.7,0.74583334,0.005875,1.354167,12.9
426,0.0,0.0484,30.032,38.8,0.0,1.4,0.2125,0.039583,1.4,14.0
427,1.0,0.038799997,30.246,19.6,0.0,4.1,0.5416667,0.021833,1.008333,19.816668
428,0.0,0.0711,29.55,67.6,0.017099999,1.4,0.87083334,0.026292,1.441667,12.6
429,0.0,0.0711,29.55,67.6,0.017099999,1.4,0.87083334,0.026292,1.441667,12.6
430,0.0,0.054700002,29.973,44.7,0.0,1.4,0.3125,0.0225,1.070833,8.7
431,0.0,,,,,,0.8208333,0.041208,,8.6
432,0.0,0.0356,29.979,32.7,0.0082,8.0,0.9909091,0.020722,,6.435
433,0.0,0.0352,29.969,29.8,0.0009999999,2.5,0.6347826,0.007542,1.458333,8.8
434,0.0,0.0577,29.692,51.3,0.0075,3.4,0.94166666,0.038111,1.45,8.4
435,0.0,0.0416,29.807,23.0,0.0,11.9,0.5608696,0.017583,1.245833,7.5
436,1.0,0.0718,29.753,66.8,0.0,3.5,0.7217391,0.048417,1.983333,16.508333
437,0.0,0.0563,29.909,53.9,0.0,2.9,0.6458333,0.002375,1.104167,9.471429
438,0.0,0.074599996,29.6,67.5,0.0,4.1,0.70416665,0.032208,0.808333,7.258333
439,0.0,0.0565,30.048,55.6,0.0,4.9,0.8541667,0.013792,1.108333,20.283333
440,0.0,0.0542,30.079,39.1,0.0,2.6,0.64166665,0.003167,,37.0
441,0.0,0.0413,29.415,35.7,0.0011999999,10.2,0.5625,0.022708,0.855556,9.3
442,1.0,0.0434,29.522,30.1,0.0,3.5,0.44166666,0.026542,0.391667,12.3
443,0.0,0.0413,29.415,35.7,0.0011999999,10.2,0.5625,0.022708,0.855556,9.3
444,0.0,0.0226,30.263,14.3,0.0,2.8,0.26666668,0.022231,1.370833,12.004167
445,0.0,0.039,29.816,29.0,0.000100000005,6.7,0.4695652,0.031083,1.4625,5.0
446,0.0,0.0627,29.933,52.5,0.0,3.8,0.35,0.02725,0.504167,5.5
447,0.0,0.0487,29.944,44.0,0.0,2.3,0.39166668,0.022625,,11.4
448,0.0,0.062,29.702,51.9,0.0,2.9,0.40416667,0.022667,,12.5
449,0.0,0.0628,30.006,31.9,0.0009999999,3.3,0.275,0.020458,1.558333,10.4
450,0.0,0.0307,29.687,13.81,0.0,4.7,0.47916666,0.036708,0.508333,5.281818
451,0.0,0.0705,30.016,61.2,0.0,3.0,0.15416667,0.079417,,27.2
452,0.0,0.0504,29.828,43.8,0.0009999999,3.9,0.20416667,0.028583,1.229167,11.75
453,0.0,0.0716,29.797,63.7,0.0,3.0,0.28333333,0.021375,,16.3
454,1.0,0.0306,29.375,25.3,0.0023,2.1,0.67083335,0.010208,1.058333,2.7
455,0.0,,,,,,0.52916664,0.017375,1.0625,3.383333
456,0.0,0.0372,29.782,23.4,0.0,4.2,0.6875,0.010583,1.45,3.708333
457,0.0,0.0474,29.753,42.4,0.000100000005,3.8,0.9125,0.027889,1.691667,11.4
458,0.0,0.046299998,29.508,37.6,0.000100000005,5.6,0.95,0.022792,,15.4375
459,0.0,0.027299998,29.65,22.67,0.000100000005,2.7,1.0,0.002556,2.3125,15.866667
460,1.0,0.0526,29.784,45.3,0.0,1.2,0.87916666,0.010042,0.686957,7.495833
461,0.0,0.033400003,29.631,31.2,0.030000001,0.8,0.80833334,0.033708,,5.7
462,0.0,0.0563,29.909,53.9,0.0,2.9,0.6458333,0.002375,1.104167,9.471429
463,0.0,0.0695,29.619,68.9,0.0053,1.6,0.95,0.004042,1.366667,7.516667
464,0.0,0.0187,30.425,8.9,0.0,2.7,0.7916667,0.006542,1.35,19.829166
465,0.0,0.0678,29.829,57.0,0.0,3.6,0.14166667,0.028333,0.983333,14.3
466,0.0,0.0522,29.535,34.8,0.0,11.9,0.7291667,0.033292,0.175,8.008333
467,0.0,0.0607,29.691,48.0,0.0,3.9,0.43333334,0.045083,0.995455,18.6
468,0.0,0.040799998,29.752,38.0,0.0009999999,8.1,1.0,0.012167,1.475,9.2
469,0.0,,,,,,0.78333336,0.022333,,29.9
470,0.0,0.0126,29.681,-6.3,0.0,10.0,0.26666668,0.010792,0.579167,6.0
471,0.0,0.0085,30.079,-0.7,0.000100000005,1.0,0.62083334,0.040917,0.875,6.1
472,0.0,0.0188,30.194,6.8,0.0,1.6,0.017391304,0.008667,1.075,0.8
473,0.0,0.0525,30.075,44.9,0.00020000001,12.1,0.9166667,0.019458,0.845833,3.941667
474,0.0,,29.852,,0.0009999999,1.2,0.7,0.015208,1.004545,19.875
475,0.0,0.0509,29.736,46.8,0.0,1.3,0.7625,0.025958,1.21,11.5
476,0.0,0.037299998,29.662,20.5,0.0,14.1,0.33333334,0.00725,0.908333,5.529167
477,0.0,0.0423,29.481,23.3,0.000100000005,7.6,0.70416665,0.039042,,10.15
478,0.0,0.0226,30.263,14.3,0.0,2.8,0.26666668,0.022231,1.370833,12.004167
479,0.0,0.0352,29.84,27.5,0.0,1.8,0.74347824,0.009417,1.079167,17.92381
480,0.0,0.0254,29.9,13.6,0.0,3.8,0.57916665,0.009167,0.928571,12.3
481,0.0,0.04612,29.346,37.03,0.0,7.2,0.70416665,0.02775,1.3625,8.7
482,0.0,0.0763,29.535,67.5,0.0011,5.7,0.85,0.044292,1.3875,20.516666
483,0.0,0.025899999,29.683,17.3,0.0,0.0,0.6791667,0.0045,0.822222,4.995833
484,0.0,,,,,,0.6041667,0.053625,1.891667,18.7
485,0.0,0.0355,30.014,30.3,0.0,2.2,0.98333335,0.034792,,12.8
486,0.0,0.0617,29.819,56.5,0.0,3.1,0.84166664,0.008,1.470833,10.620833
487,0.0,0.0215,30.064,10.0,0.0,3.9,0.95,0.005083,1.4625,11.341667
488,0.0,0.017700002,30.034,6.2,0.0,5.6,0.5875,0.017042,0.725,7.625
489,0.0,0.0372,29.782,23.4,0.0,4.2,0.6875,0.010583,1.45,3.708333
490,0.0,0.0352,29.969,29.8,0.0009999999,2.5,0.6347826,0.007542,1.458333,8.8
491,0.0,0.0725,29.93,63.7,0.0,4.2,0.40416667,0.066208,,22.5
492,0.0,0.0352,29.969,29.8,0.0009999999,2.5,0.6347826,0.007542,1.458333,8.8
493,1.0,,,,,,0.8208333,0.041208,,8.6
494,0.0,0.033,29.84,18.3,0.0,3.0,0.7291667,0.007083,0.8625,14.0
495,0.0,,,,,,0.6666667,0.020375,1.704167,6.9
496,0.0,0.0337,29.875,31.0,0.0,1.0,0.1590909,0.023643,0.979167,8.433333
497,0.0,0.078,29.755,72.6,0.0,1.2,0.4875,0.049542,1.316667,27.7
498,0.0,0.0391,30.249,23.9,0.0,5.6,0.12916666,0.028208,0.845833,10.1
499,0.0,,,,,,0.9291667,0.016375,1.2875,22.3
500,0.0,0.0766,30.033,73.1,0.0,0.9,0.76666665,0.025625,1.045833,56.6
501,0.0,0.0359,29.917,27.8,0.0,4.9,0.71666664,0.007375,,6.3
502,1.0,0.026899999,29.704,22.6,0.0025,4.2,1.0,0.009958,1.129167,6.1
503,0.0,,,,0.0881,5.3,1.0,0.019167,1.304167,15.6
504,0.0,0.0317,30.021,26.5,0.0,0.7,0.9166667,0.015458,,17.7
505,0.0,0.0681,29.342,64.3,0.0009999999,3.9,0.53913045,0.028167,0.745833,8.5
506,0.0,0.0328,30.128,29.4,0.003,2.9,0.475,0.015167,,10.7
507,0.0,0.062,30.166,56.3,0.0,3.9,0.7708333,0.019417,1.020833,11.391667
508,0.0,0.0292,29.905,18.3,0.0,2.2,0.53333336,0.0295,1.647826,16.5
509,0.0,0.0659,29.429,61.6,0.011,2.2,0.46666667,0.033208,,20.7
510,0.0,0.0559,29.793,47.3,0.0,1.0,0.85833335,0.01975,1.204167,6.327273
511,1.0,,,,,,0.39583334,0.027208,1.009091,12.4
512,0.0,0.065,29.854,62.4,0.0,1.9,0.7083333,0.024542,0.8375,10.1
513,0.0,0.0376,29.27,32.0,0.0003,10.2,0.9583333,0.026583,0.320833,11.366667
514,0.0,0.0549,29.753,40.6,0.0,8.9,0.15416667,0.018375,0.820833,12.1
515,0.0,0.0709,29.636,70.0,0.016099999,2.2,0.93333334,0.01725,1.325,8.3
516,0.0,0.0274,30.347,20.9,0.0,1.1,0.28333333,0.005833,1.258333,16.3
517,1.0,0.060599998,30.041,53.9,0.0,2.0,0.33333334,0.027208,1.791667,9.929167
518,0.0,0.0688,29.939,63.3,0.0009999999,0.4,0.5,0.018625,1.581818,45.0
519,0.0,,,,0.0,1.6,0.9916667,0.029833,1.5,8.258333
520,0.0,0.062,30.166,56.3,0.0,3.9,0.7708333,0.019417,1.020833,11.391667
521,1.0,0.051200002,29.478,34.2,0.0,6.6,0.53333336,0.015208,0.645833,17.65
522,0.0,0.074300006,29.794,71.3,0.0113,1.3,0.975,0.033583,2.586364,11.7
523,0.0,0.0525,30.075,44.9,0.00020000001,12.1,0.9166667,0.019458,0.845833,3.941667
524,0.0,0.0378,29.745,34.2,0.0030999999,3.9,0.62916666,0.005792,0.9875,1.2
525,0.0,0.0306,29.731,18.7,0.0,5.1,0.41666666,0.01025,1.268182,19.6
526,0.0,0.078099996,29.802,67.7,0.0,3.4,0.35,0.05225,1.083333,51.8
527,0.0,0.0447,30.327,37.3,0.0104,2.8,0.975,0.009333,1.179167,21.2
528,0.0,0.0591,29.932,54.0,0.0,1.7,0.62083334,0.027083,0.95,16.404167
529,0.0,0.0515,29.897,43.1,0.0,1.6,0.65416664,0.019333,0.970833,17.9
530,0.0,0.0226,30.263,14.3,0.0,2.8,0.26666668,0.022231,1.370833,12.004167
531,0.0,0.036599997,29.44,34.2,0.08,5.6,0.81666666,0.025083,,17.3
532,0.0,0.0597,29.859,50.5,0.0,0.9,0.5208333,0.026056,0.829167,21.470833
533,0.0,0.0226,29.859,5.5,0.0,2.5,0.69166666,0.009417,0.8625,28.3
534,0.0,0.0447,29.087,42.0,0.0283,5.7,0.87083334,0.008417,,8.1
535,0.0,0.0633,29.649,55.2,0.0,2.3,0.725,0.042625,,20.2
536,0.0,0.0535,30.038,50.5,0.0,2.0,0.726087,0.015458,,11.3
537,0.0,0.042099997,30.127,29.8,0.0,1.3,0.70434785,0.049542,,19.1
538,0.0,0.030299999,29.471,25.7,0.0045,0.9,0.9916667,0.013708,,33.9
539,0.0,0.0161,30.49,-1.2,0.0,3.3,0.6375,0.022583,,17.7
540,0.0,0.0581,29.608,,0.0112,4.2,1.0,0.022278,,11.65
541,0.0,0.0617,29.629,52.6,0.0009999999,3.3,0.47083333,0.02725,0.820833,14.6
542,0.0,0.0091,29.983,-7.6,0.0,7.7,0.4875,0.01175,0.666667,8.2
543,1.0,0.031,30.063,16.2,0.0,5.4,0.2875,0.021625,,5.933333
544,0.0,0.0488,29.895,42.1,0.0009999999,4.6,0.71666664,0.010167,1.1,7.7
545,0.0,0.0481,29.394,41.5,0.0161,8.0,0.6791667,0.014167,1.333333,5.7
546,0.0,0.028450001,30.327,16.82,0.0003,3.3,0.99130434,0.012056,1.470833,12.338095
547,0.0,0.0687,29.766,58.7,0.0,4.5,0.775,0.0315,0.865217,23.5
548,0.0,0.0336,29.865,33.2,0.0,0.0,0.81666666,0.001,1.608333,33.3
549,1.0,0.051099997,29.902,48.8,0.0009999999,0.8,0.76666665,0.007875,,10.9
550,0.0,0.0591,29.797,50.5,0.0,4.0,0.5541667,0.036125,,9.4
551,0.0,0.0723,29.804,65.3,0.0,1.2,0.4625,0.039542,0.8625,26.6
552,0.0,,,,,,0.6041667,0.053625,1.891667,18.7
553,0.0,0.0677,30.007,53.4,0.0,4.1,0.55,0.021167,1.0375,5.6
554,0.0,0.0696,29.747,49.8,0.0,0.6,0.13333334,0.041333,1.016667,32.275
555,0.0,0.0372,29.782,23.4,0.0,4.2,0.6875,0.010583,1.45,3.708333
556,0.0,0.0416,29.807,23.0,0.0,11.9,0.5608696,0.017583,1.245833,7.5
557,1.0,,,,,,0.7375,0.007333,,15.829167
558,0.0,0.0356,29.979,32.7,0.0082,8.0,0.9909091,0.020722,,6.435
559,0.0,0.0645,29.401,63.5,0.0064,1.9,0.75416666,0.025792,1.054167,8.2
560,0.0,0.0536,29.915,48.2,0.0,1.8,0.39166668,0.015875,1.025,11.2
561,0.0,0.0548,30.095,44.0,0.0,2.1,0.52916664,0.045958,0.695833,17.864706
562,0.0,0.028299998,29.872,21.2,0.0014,0.7,0.92083335,0.008667,1.3625,14.341667
563,0.0,0.0665,29.644,55.9,0.0,1.9,0.675,0.036875,1.075,9.5
564,0.0,0.046400003,30.368,37.9,0.0,4.5,0.37916666,0.025875,1.116667,12.8
565,0.0,,,,,,0.82916665,0.009917,1.054167,14.1
566,0.0,0.046400003,30.368,37.9,0.0,4.5,0.37916666,0.025875,1.116667,12.8
567,0.0,0.046400003,30.368,37.9,0.0,4.5,0.37916666,0.025875,1.116667,12.8
568,0.0,0.033,30.104,30.5,0.0,0.0,0.8375,0.003833,1.1125,16.3
569,0.0,0.055400003,29.328,53.1,0.0009999999,2.4,0.9,0.016875,1.295833,14.4
570,0.0,0.0626,29.929,58.6,0.0009999999,0.6,0.50416666,0.022,1.083333,7.4
571,0.0,0.038799997,29.953,35.2,0.0,0.4,0.30833334,0.014,0.829167,3.1
572,0.0,,29.852,,0.0009999999,1.2,0.7,0.015208,1.004545,19.875
573,0.0,0.032,29.603,15.7,0.0,9.7,0.54583335,0.029292,0.725,7.1
574,0.0,0.0722,29.242,63.8,0.0,6.1,0.46666667,0.023792,0.658333,9.2
575,0.0,0.049900003,29.985,44.2,0.0,1.5,0.22916667,0.00875,0.9125,12.6
576,0.0,,,,,,0.4125,0.067538,,17.8
577,0.0,0.037299998,29.662,20.5,0.0,14.1,0.33333334,0.00725,0.908333,5.529167
578,1.0,,,,0.0014,1.3,0.8541667,0.018333,1.383333,23.8
579,0.0,,,,,,0.29583332,0.030333,0.8,26.8
580,0.0,0.0302,30.106,23.4,0.0,3.6,1.0,0.001,1.419048,20.8
581,0.0,0.0475,29.723,25.1,0.0,1.3,0.78333336,0.032083,0.805556,5.7
582,0.0,0.072699994,29.677,63.1,0.0,2.1,0.71666664,0.041875,2.035294,15.5
583,0.0,,,,,,0.85833335,0.009917,2.133333,10.4
584,0.0,0.0399,29.839,24.0,0.0,7.4,0.53333336,0.028833,0.470833,3.6
585,0.0,0.0615,29.828,53.7,0.0,0.8,0.55833334,0.045292,1.241667,13.9
586,0.0,0.0149,30.136,-3.7,0.0,5.5,1.0,0.005125,1.158333,11.158333
587,0.0,0.035400003,29.885,31.0,0.0,1.9,0.8833333,0.013917,,7.8
588,0.0,0.054599997,29.926,45.2,0.0,3.5,0.775,0.005917,,8.441667
589,0.0,0.0324,30.164,26.7,0.0034,1.7,0.96666664,0.038278,0.4125,11.33913
590,0.0,0.069199994,29.929,48.1,0.0,0.7,0.24166666,0.069583,,29.5
591,0.0,0.0633,29.649,55.2,0.0,2.3,0.725,0.042625,,20.2
592,1.0,0.0211,29.783,16.8,0.0,0.0,0.48333332,0.014583,,35.0
593,0.0,0.0242,30.416,15.9,0.0,0.5,0.25833333,0.023958,1.3625,18.866667
594,1.0,0.0237,30.088,20.7,0.0,3.3,0.8666667,0.002,1.8,23.2
595,0.0,0.0672,29.536,56.5,0.0,5.8,0.6125,0.031833,1.279167,16.4
596,0.0,0.0665,29.593,60.2,0.0,3.4,0.68333334,0.060958,,30.0
597,0.0,0.0187,30.425,8.9,0.0,2.7,0.7916667,0.006542,1.35,19.829166
598,0.0,0.0701,29.69,54.2,0.0,3.0,0.45416668,0.032958,1.091667,9.9
599,0.0,0.038099997,29.941,23.2,0.0,2.7,0.9,0.024542,,19.956522
600,0.0,0.038799997,29.953,35.2,0.0,0.4,0.30833334,0.014,0.829167,3.1
601,1.0,0.0495,29.725,47.4,0.013,0.7,0.8541667,0.015444,1.191667,17.9
602,0.0,0.0359,30.202,28.9,0.0131,2.4,0.98333335,0.016375,1.327273,5.995833
603,0.0,0.0597,29.859,50.5,0.0,0.9,0.5208333,0.026056,0.829167,21.470833
604,0.0,0.0723,29.914,,0.0,3.4,0.7875,0.031833,,7.6
605,1.0,0.060200002,29.864,47.7,0.0,1.3,0.25,0.060143,,18.0
606,0.0,0.066199996,29.964,57.4,0.0,1.8,0.9916667,0.019667,1.120833,9.886957
607,0.0,0.0384,29.636,34.8,0.155,16.8,1.0,0.028875,,12.6
